"management","services_from","node_from","node_to","taxon_from","services_to","weight","hop","type"
"E","Crop damage",498,16,"Seed-feeding bird","None",0.000373397420949869,1,"I"
"E","Crop damage",499,16,"Seed-feeding bird","None",3.85981605876248e-05,1,"I"
"E","Crop damage",500,16,"Seed-feeding bird","None",9.76867217351807e-05,1,"I"
"E","Crop damage",503,16,"Seed-feeding bird","None",4.43143287522417e-05,1,"I"
"E","Crop damage",504,16,"Seed-feeding bird","None",4.58852235107172e-05,1,"I"
"E","Crop damage",505,16,"Seed-feeding bird","None",2.13345636649236e-05,1,"I"
"E","Crop damage",497,17,"Seed-feeding bird","None",2.10342005015557e-05,1,"I"
"E","Crop damage",500,17,"Seed-feeding bird","None",0.000130481549746277,1,"I"
"E","Crop damage",496,19,"Seed-feeding bird","None",0.000743753113854616,1,"I"
"E","Crop damage",497,19,"Seed-feeding bird","None",0.000108095543753984,1,"I"
"E","Crop damage",498,19,"Seed-feeding bird","None",0.00256310658237731,1,"I"
"E","Crop damage",499,19,"Seed-feeding bird","None",0.000264948802319339,1,"I"
"E","Crop damage",500,19,"Seed-feeding bird","None",0.000670549568482205,1,"I"
"E","Crop damage",503,19,"Seed-feeding bird","None",0.000304186213792174,1,"I"
"E","Crop damage",504,19,"Seed-feeding bird","None",0.000314969284241423,1,"I"
"E","Crop damage",505,19,"Seed-feeding bird","None",0.000146446540585654,1,"I"
"E","Crop damage",495,20,"Seed-feeding bird","None",4.67990910202439e-05,1,"I"
"E","Crop damage",497,20,"Seed-feeding bird","None",4.04936480243852e-05,1,"I"
"E","Crop damage",498,20,"Seed-feeding bird","None",0.000960164796728234,1,"I"
"E","Crop damage",502,20,"Seed-feeding bird","None",8.5038843503908e-05,1,"I"
"E","Crop damage",496,23,"Seed-feeding bird","None",1.54787328585768e-05,1,"I"
"E","Crop damage",497,23,"Seed-feeding bird","None",2.24964711246585e-06,1,"I"
"E","Crop damage",498,23,"Seed-feeding bird","None",5.33424887071241e-05,1,"I"
"E","Crop damage",499,23,"Seed-feeding bird","None",5.51402294108926e-06,1,"I"
"E","Crop damage",500,23,"Seed-feeding bird","None",1.39552459621687e-05,1,"I"
"E","Crop damage",501,23,"Seed-feeding bird","None",1.70903834735694e-05,1,"I"
"E","Crop damage",503,23,"Seed-feeding bird","None",6.33061839317739e-06,1,"I"
"E","Crop damage",504,23,"Seed-feeding bird","None",6.55503193010246e-06,1,"I"
"E","Crop damage",505,23,"Seed-feeding bird","None",3.0477948092748e-06,1,"I"
"E","Crop damage",496,24,"Seed-feeding bird","None",1.08351130010038e-05,1,"I"
"E","Crop damage",502,24,"Seed-feeding bird","None",3.30706613626309e-06,1,"I"
"E","Crop damage",503,24,"Seed-feeding bird","None",4.43143287522417e-06,1,"I"
"E","Crop damage",504,24,"Seed-feeding bird","None",4.58852235107172e-06,1,"I"
"E","Crop damage",495,26,"Seed-feeding bird","None",0.00796520529164552,1,"I"
"E","Crop damage",497,26,"Seed-feeding bird","None",0.00689201889375036,1,"I"
"E","Crop damage",498,26,"Seed-feeding bird","None",0.163420048403146,1,"I"
"E","Crop damage",499,26,"Seed-feeding bird","None",0.0168927606823211,1,"I"
"E","Crop damage",500,26,"Seed-feeding bird","None",0.0427532915297,1,"I"
"E","Crop damage",501,26,"Seed-feeding bird","None",0.0523580988096272,1,"I"
"E","Crop damage",502,26,"Seed-feeding bird","None",0.0144736111643651,1,"I"
"E","Crop damage",504,26,"Seed-feeding bird","None",0.0200819958210619,1,"I"
"E","Crop damage",505,26,"Seed-feeding bird","None",0.00933722417769428,1,"I"
"E","Crop damage",496,28,"Seed-feeding bird","None",0.0175095426096221,1,"I"
"E","Crop damage",497,28,"Seed-feeding bird","None",0.00254480081362136,1,"I"
"E","Crop damage",498,28,"Seed-feeding bird","None",0.0603410232254988,1,"I"
"E","Crop damage",499,28,"Seed-feeding bird","None",0.00623746275096017,1,"I"
"E","Crop damage",502,28,"Seed-feeding bird","None",0.00534421887620115,1,"I"
"E","Crop damage",504,28,"Seed-feeding bird","None",0.0074150521193319,1,"I"
"E","Crop damage",505,28,"Seed-feeding bird","None",0.00344766548825166,1,"I"
"E","Crop damage",499,30,"Seed-feeding bird","None",3.47383445288624e-05,1,"I"
"E","Crop damage",504,30,"Seed-feeding bird","None",4.12967011596455e-05,1,"I"
"E","Crop damage",496,32,"Seed-feeding bird","None",0.000291774114384173,1,"I"
"E","Crop damage",497,32,"Seed-feeding bird","None",4.24058480699812e-05,1,"I"
"E","Crop damage",498,32,"Seed-feeding bird","None",0.00100550591212929,1,"I"
"E","Crop damage",499,32,"Seed-feeding bird","None",0.000103939332439533,1,"I"
"E","Crop damage",500,32,"Seed-feeding bird","None",0.00026305638638688,1,"I"
"E","Crop damage",501,32,"Seed-feeding bird","None",0.000322153728476783,1,"I"
"E","Crop damage",503,32,"Seed-feeding bird","None",0.000119332156711394,1,"I"
"E","Crop damage",504,32,"Seed-feeding bird","None",0.000123562351882431,1,"I"
"E","Crop damage",505,32,"Seed-feeding bird","None",5.745093215483e-05,1,"I"
"E","Crop damage",495,33,"Seed-feeding bird","None",0.000170166694848609,1,"I"
"E","Crop damage",496,33,"Seed-feeding bird","None",0.00101308306559385,1,"I"
"E","Crop damage",497,33,"Seed-feeding bird","None",0.00014723940351089,1,"I"
"E","Crop damage",498,33,"Seed-feeding bird","None",0.00349126588588127,1,"I"
"E","Crop damage",499,33,"Seed-feeding bird","None",0.000360892801494292,1,"I"
"E","Crop damage",500,33,"Seed-feeding bird","None",0.00091337084822394,1,"I"
"E","Crop damage",501,33,"Seed-feeding bird","None",0.00111856559834512,1,"I"
"E","Crop damage",502,33,"Seed-feeding bird","None",0.000309210683740599,1,"I"
"E","Crop damage",503,33,"Seed-feeding bird","None",0.00041433897383346,1,"I"
"E","Crop damage",504,33,"Seed-feeding bird","None",0.000429026839825206,1,"I"
"E","Crop damage",505,33,"Seed-feeding bird","None",0.000199478170267036,1,"I"
"E","Crop damage",500,36,"Seed-feeding bird","None",0.000108153156206807,1,"I"
"E","Crop damage",501,36,"Seed-feeding bird","None",0.000132450471920163,1,"I"
"E","Crop damage",502,36,"Seed-feeding bird","None",3.66139465086271e-05,1,"I"
"E","Crop damage",504,36,"Seed-feeding bird","None",5.0801497458294e-05,1,"I"
"E","Crop damage",505,36,"Seed-feeding bird","None",2.36204097718797e-05,1,"I"
"E","Crop damage",497,38,"Seed-feeding bird","None",0.000148476709422746,1,"I"
"E","Crop damage",498,38,"Seed-feeding bird","None",0.00352060425467019,1,"I"
"E","Crop damage",503,38,"Seed-feeding bird","None",0.000417820813949708,1,"I"
"E","Crop damage",504,38,"Seed-feeding bird","None",0.000432632107386762,1,"I"
"E","Crop damage",495,41,"Seed-feeding bird","None",7.79984850337399e-06,1,"I"
"E","Crop damage",504,41,"Seed-feeding bird","None",1.96650957903074e-05,1,"I"
"E","Crop damage",495,44,"Seed-feeding bird","None",0.00148288119796645,1,"I"
"E","Crop damage",496,44,"Seed-feeding bird","None",0.00882829528588928,1,"I"
"E","Crop damage",497,44,"Seed-feeding bird","None",0.00128308623059489,1,"I"
"E","Crop damage",498,44,"Seed-feeding bird","None",0.0304238884341083,1,"I"
"E","Crop damage",499,44,"Seed-feeding bird","None",0.00314492298445026,1,"I"
"E","Crop damage",500,44,"Seed-feeding bird","None",0.00795937453452291,1,"I"
"E","Crop damage",501,44,"Seed-feeding bird","None",0.0097475002141503,1,"I"
"E","Crop damage",502,44,"Seed-feeding bird","None",0.00269455024402522,1,"I"
"E","Crop damage",503,44,"Seed-feeding bird","None",0.00361066820054873,1,"I"
"E","Crop damage",504,44,"Seed-feeding bird","None",0.00373866246133394,1,"I"
"E","Crop damage",505,44,"Seed-feeding bird","None",0.00173830976946988,1,"I"
"E","Crop damage",496,45,"Seed-feeding bird","None",0.000125377736154472,1,"I"
"E","Crop damage",497,45,"Seed-feeding bird","None",1.82221416109733e-05,1,"I"
"E","Crop damage",498,45,"Seed-feeding bird","None",0.000432074158527706,1,"I"
"E","Crop damage",499,45,"Seed-feeding bird","None",4.4663585822823e-05,1,"I"
"E","Crop damage",500,45,"Seed-feeding bird","None",0.000113037492293566,1,"I"
"E","Crop damage",501,45,"Seed-feeding bird","None",0.000138432106135912,1,"I"
"E","Crop damage",503,45,"Seed-feeding bird","None",5.12780089847369e-05,1,"I"
"E","Crop damage",504,45,"Seed-feeding bird","None",5.30957586338299e-05,1,"I"
"E","Crop damage",496,46,"Seed-feeding bird","None",3.8696832146442e-05,1,"I"
"E","Crop damage",497,46,"Seed-feeding bird","None",5.62411778116461e-06,1,"I"
"E","Crop damage",498,46,"Seed-feeding bird","None",0.00013335622176781,1,"I"
"E","Crop damage",499,46,"Seed-feeding bird","None",1.37850573527232e-05,1,"I"
"E","Crop damage",504,46,"Seed-feeding bird","None",1.63875798252561e-05,1,"I"
"E","Crop damage",505,46,"Seed-feeding bird","None",7.619487023187e-06,1,"I"
"E","Crop damage",496,47,"Seed-feeding bird","None",0.000100611763580749,1,"I"
"E","Crop damage",499,47,"Seed-feeding bird","None",3.58411491170802e-05,1,"I"
"E","Crop damage",500,47,"Seed-feeding bird","None",9.07090987540964e-05,1,"I"
"E","Crop damage",501,47,"Seed-feeding bird","None",0.000111087492578201,1,"I"
"E","Crop damage",502,47,"Seed-feeding bird","None",3.07084712653001e-05,1,"I"
"E","Crop damage",503,47,"Seed-feeding bird","None",4.1149019555653e-05,1,"I"
"E","Crop damage",505,47,"Seed-feeding bird","None",1.98106662602862e-05,1,"I"
"E","Crop damage",496,48,"Seed-feeding bird","None",6.50106780060226e-05,1,"I"
"E","Crop damage",497,48,"Seed-feeding bird","None",9.44851787235655e-06,1,"I"
"E","Crop damage",498,48,"Seed-feeding bird","None",0.000224038452569921,1,"I"
"E","Crop damage",499,48,"Seed-feeding bird","None",2.31588963525749e-05,1,"I"
"E","Crop damage",504,48,"Seed-feeding bird","None",2.75311341064303e-05,1,"I"
"E","Crop damage",505,48,"Seed-feeding bird","None",1.28007381989542e-05,1,"I"
"E","Crop damage",496,49,"Seed-feeding bird","None",0.00058045248219663,1,"I"
"E","Crop damage",497,49,"Seed-feeding bird","None",8.43617667174692e-05,1,"I"
"E","Crop damage",498,49,"Seed-feeding bird","None",0.00200034332651716,1,"I"
"E","Crop damage",499,49,"Seed-feeding bird","None",0.000206775860290847,1,"I"
"E","Crop damage",501,49,"Seed-feeding bird","None",0.000640889380258852,1,"I"
"E","Crop damage",504,49,"Seed-feeding bird","None",0.000245813697378842,1,"I"
"E","Crop damage",495,51,"Seed-feeding bird","None",3.6269295540689e-05,1,"I"
"E","Crop damage",496,51,"Seed-feeding bird","None",0.000215928323377146,1,"I"
"E","Crop damage",504,51,"Seed-feeding bird","None",9.14426954249293e-05,1,"I"
"E","Crop damage",496,56,"Seed-feeding bird","None",6.19149314343072e-06,1,"I"
"E","Crop damage",497,56,"Seed-feeding bird","None",8.99858844986338e-07,1,"I"
"E","Crop damage",498,56,"Seed-feeding bird","None",2.13369954828497e-05,1,"I"
"E","Crop damage",499,56,"Seed-feeding bird","None",2.2056091764357e-06,1,"I"
"E","Crop damage",500,56,"Seed-feeding bird","None",5.58209838486747e-06,1,"I"
"E","Crop damage",501,56,"Seed-feeding bird","None",6.83615338942776e-06,1,"I"
"E","Crop damage",503,56,"Seed-feeding bird","None",2.53224735727096e-06,1,"I"
"E","Crop damage",495,57,"Seed-feeding bird","None",5.58989142741803e-05,1,"I"
"E","Crop damage",496,57,"Seed-feeding bird","None",0.000332792756459401,1,"I"
"E","Crop damage",497,57,"Seed-feeding bird","None",4.83674129180157e-05,1,"I"
"E","Crop damage",498,57,"Seed-feeding bird","None",0.00114686350720317,1,"I"
"E","Crop damage",499,57,"Seed-feeding bird","None",0.000118551493233419,1,"I"
"E","Crop damage",500,57,"Seed-feeding bird","None",0.000300037788186627,1,"I"
"E","Crop damage",501,57,"Seed-feeding bird","None",0.000367443244681742,1,"I"
"E","Crop damage",502,57,"Seed-feeding bird","None",0.000101574174185223,1,"I"
"E","Crop damage",503,57,"Seed-feeding bird","None",0.000136108295453314,1,"I"
"E","Crop damage",504,57,"Seed-feeding bird","None",0.000140933186497203,1,"I"
"E","Crop damage",505,57,"Seed-feeding bird","None",6.55275883994082e-05,1,"I"
"E","Crop damage",496,59,"Seed-feeding bird","None",8.90027139368166e-05,1,"I"
"E","Crop damage",501,59,"Seed-feeding bird","None",9.8269704973024e-05,1,"I"
"E","Crop damage",503,59,"Seed-feeding bird","None",3.640105576077e-05,1,"I"
"E","Crop damage",504,59,"Seed-feeding bird","None",3.76914335980891e-05,1,"I"
"E","Crop damage",505,59,"Seed-feeding bird","None",1.75248201533301e-05,1,"I"
"E","Crop damage",496,61,"Seed-feeding bird","None",0.00750176787990925,1,"I"
"E","Crop damage",497,61,"Seed-feeding bird","None",0.00109029147305657,1,"I"
"E","Crop damage",498,61,"Seed-feeding bird","None",0.0258524371519077,1,"I"
"E","Crop damage",499,61,"Seed-feeding bird","None",0.00267237121839891,1,"I"
"E","Crop damage",504,61,"Seed-feeding bird","None",0.00317689622492416,1,"I"
"E","Crop damage",505,61,"Seed-feeding bird","None",0.00147711375431503,1,"I"
"E","Crop damage",495,62,"Seed-feeding bird","None",9.09982325393632e-06,1,"I"
"E","Crop damage",497,62,"Seed-feeding bird","None",7.87376489363046e-06,1,"I"
"E","Crop damage",498,62,"Seed-feeding bird","None",0.000186698710474934,1,"I"
"E","Crop damage",499,62,"Seed-feeding bird","None",1.92990802938124e-05,1,"I"
"E","Crop damage",500,62,"Seed-feeding bird","None",4.88433608675904e-05,1,"I"
"E","Crop damage",502,62,"Seed-feeding bird","None",1.65353306813154e-05,1,"I"
"E","Crop damage",504,62,"Seed-feeding bird","None",2.29426117553586e-05,1,"I"
"E","Crop damage",496,64,"Seed-feeding bird","None",0.00121353265611242,1,"I"
"E","Crop damage",497,64,"Seed-feeding bird","None",0.000176372333617322,1,"I"
"E","Crop damage",498,64,"Seed-feeding bird","None",0.00418205111463853,1,"I"
"E","Crop damage",499,64,"Seed-feeding bird","None",0.000432299398581398,1,"I"
"E","Crop damage",500,64,"Seed-feeding bird","None",0.00109409128343402,1,"I"
"E","Crop damage",501,64,"Seed-feeding bird","None",0.00133988606432784,1,"I"
"E","Crop damage",502,64,"Seed-feeding bird","None",0.000370391407261466,1,"I"
"E","Crop damage",503,64,"Seed-feeding bird","None",0.000496320482025108,1,"I"
"E","Crop damage",504,64,"Seed-feeding bird","None",0.000513914503320033,1,"I"
"E","Crop damage",505,64,"Seed-feeding bird","None",0.000238947113047144,1,"I"
"E","Crop damage",495,67,"Seed-feeding bird","None",4.05592122175447e-05,1,"I"
"E","Crop damage",496,67,"Seed-feeding bird","None",0.000241468232593798,1,"I"
"E","Crop damage",497,67,"Seed-feeding bird","None",3.50944949544672e-05,1,"I"
"E","Crop damage",498,67,"Seed-feeding bird","None",0.000832142823831137,1,"I"
"E","Crop damage",499,67,"Seed-feeding bird","None",8.60187578809925e-05,1,"I"
"E","Crop damage",500,67,"Seed-feeding bird","None",0.000217701837009831,1,"I"
"E","Crop damage",501,67,"Seed-feeding bird","None",0.000266609982187682,1,"I"
"E","Crop damage",502,67,"Seed-feeding bird","None",7.37003310367203e-05,1,"I"
"E","Crop damage",503,67,"Seed-feeding bird","None",9.87576469335673e-05,1,"I"
"E","Crop damage",504,67,"Seed-feeding bird","None",0.000102258498109598,1,"I"
"E","Crop damage",505,67,"Seed-feeding bird","None",4.75455990246869e-05,1,"I"
"E","Crop damage",496,72,"Seed-feeding bird","None",0.000250755472308944,1,"I"
"E","Crop damage",497,72,"Seed-feeding bird","None",3.64442832219467e-05,1,"I"
"E","Crop damage",498,72,"Seed-feeding bird","None",0.000864148317055411,1,"I"
"E","Crop damage",499,72,"Seed-feeding bird","None",8.9327171645646e-05,1,"I"
"E","Crop damage",500,72,"Seed-feeding bird","None",0.000226074984587133,1,"I"
"E","Crop damage",501,72,"Seed-feeding bird","None",0.000276864212271824,1,"I"
"E","Crop damage",503,72,"Seed-feeding bird","None",0.000102556017969474,1,"I"
"E","Crop damage",504,72,"Seed-feeding bird","None",0.00010619151726766,1,"I"
"E","Crop damage",497,76,"Seed-feeding bird","None",6.74894133739753e-06,1,"I"
"E","Crop damage",499,76,"Seed-feeding bird","None",1.65420688232678e-05,1,"I"
"E","Crop damage",500,76,"Seed-feeding bird","None",4.1865737886506e-05,1,"I"
"E","Crop damage",504,76,"Seed-feeding bird","None",1.96650957903074e-05,1,"I"
"E","Crop damage",496,77,"Seed-feeding bird","None",0.00102159636866607,1,"I"
"E","Crop damage",497,77,"Seed-feeding bird","None",0.000148476709422746,1,"I"
"E","Crop damage",498,77,"Seed-feeding bird","None",0.00352060425467019,1,"I"
"E","Crop damage",499,77,"Seed-feeding bird","None",0.000363925514111891,1,"I"
"E","Crop damage",503,77,"Seed-feeding bird","None",0.000417820813949708,1,"I"
"E","Crop damage",504,77,"Seed-feeding bird","None",0.000432632107386762,1,"I"
"E","Crop damage",505,77,"Seed-feeding bird","None",0.000201154457412137,1,"I"
"E","Crop damage",496,78,"Seed-feeding bird","None",0.00134355401212447,1,"I"
"E","Crop damage",497,78,"Seed-feeding bird","None",0.000195269369362035,1,"I"
"E","Crop damage",498,78,"Seed-feeding bird","None",0.00463012801977837,1,"I"
"E","Crop damage",499,78,"Seed-feeding bird","None",0.000478617191286548,1,"I"
"E","Crop damage",501,78,"Seed-feeding bird","None",0.00148344528550582,1,"I"
"E","Crop damage",502,78,"Seed-feeding bird","None",0.000410076200896623,1,"I"
"E","Crop damage",504,78,"Seed-feeding bird","None",0.000568976771532893,1,"I"
"E","Crop damage",505,78,"Seed-feeding bird","None",0.000264548589445053,1,"I"
"E","Crop damage",495,80,"Seed-feeding bird","None",0.000101918020444087,1,"I"
"E","Crop damage",497,80,"Seed-feeding bird","None",8.81861668086611e-05,1,"I"
"E","Crop damage",498,80,"Seed-feeding bird","None",0.00209102555731927,1,"I"
"E","Crop damage",500,80,"Seed-feeding bird","None",0.000547045641717012,1,"I"
"E","Crop damage",503,80,"Seed-feeding bird","None",0.000248160241012554,1,"I"
"E","Crop damage",505,80,"Seed-feeding bird","None",0.000119473556523572,1,"I"
"E","Crop damage",502,81,"Seed-feeding bird","None",7.08657029199233e-07,1,"I"
"E","Crop damage",504,81,"Seed-feeding bird","None",9.83254789515368e-07,1,"I"
"E","Crop damage",495,86,"Seed-feeding bird","None",1.000980557933e-05,1,"I"
"E","Crop damage",497,86,"Seed-feeding bird","None",8.6611413829935e-06,1,"I"
"E","Crop damage",500,86,"Seed-feeding bird","None",5.37276969543494e-05,1,"I"
"E","Crop damage",496,91,"Seed-feeding bird","None",0.000125377736154472,1,"I"
"E","Crop damage",497,91,"Seed-feeding bird","None",1.82221416109733e-05,1,"I"
"E","Crop damage",498,91,"Seed-feeding bird","None",0.000432074158527706,1,"I"
"E","Crop damage",499,91,"Seed-feeding bird","None",4.4663585822823e-05,1,"I"
"E","Crop damage",500,91,"Seed-feeding bird","None",0.000113037492293566,1,"I"
"E","Crop damage",501,91,"Seed-feeding bird","None",0.000138432106135912,1,"I"
"E","Crop damage",503,91,"Seed-feeding bird","None",5.12780089847369e-05,1,"I"
"E","Crop damage",504,91,"Seed-feeding bird","None",5.30957586338299e-05,1,"I"
"E","Crop damage",505,91,"Seed-feeding bird","None",2.46871379551259e-05,1,"I"
"E","Pollination",512,14,"Butterfly","None",0.000898636903485211,1,"I"
"E","Pollination",522,14,"Butterfly","None",0.00103504312853475,1,"I"
"E","Pollination",519,48,"Butterfly","None",2.45578887016352e-05,1,"I"
"E","Pollination",521,28,"Butterfly","None",0.00038638734444375,1,"I"
"E","Pollination",524,28,"Butterfly","None",0.00168282660462157,1,"I"
"E","Pollination",524,48,"Butterfly","None",6.24811858151573e-06,1,"I"
"E","Pollination",515,14,"Butterfly","None",0.000948181339024796,1,"I"
"E","Pollination",516,32,"Butterfly","None",6.39747565505138e-05,1,"I"
"E","Pollination",522,32,"Butterfly","None",2.52155902718967e-05,1,"I"
"E","Pollination",526,32,"Butterfly","None",9.69260228435572e-06,1,"I"
"E","Pollination",520,28,"Butterfly","None",0.000818894570951189,1,"I"
"E","Crop damage",496,2,"Seed-feeding bird","None",0.000208962893590787,1,"I"
"E","Crop damage",497,2,"Seed-feeding bird","None",3.03702360182889e-05,1,"I"
"E","Crop damage",498,2,"Seed-feeding bird","None",0.000720123597546176,1,"I"
"E","Crop damage",499,2,"Seed-feeding bird","None",7.4439309704705e-05,1,"I"
"E","Crop damage",504,2,"Seed-feeding bird","None",8.84929310563832e-05,1,"I"
